"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"1595",16.1182136535645,16.1867866516113,16.0410709381104,16.0707149505615,361300800,13.7716388702393
"1596",16.2753562927246,16.5071430206299,16.2253570556641,16.453929901123,496641600,14.1000347137451
"1597",16.606071472168,16.6339282989502,16.2035713195801,16.3807144165039,483753200,14.0372867584229
"1598",16.3942852020264,16.6203575134277,16.2789287567139,16.5657138824463,472598000,14.1958246231079
"1599",16.4217853546143,16.5357131958008,16.2707138061523,16.3132133483887,398487600,14.0719747543335
"1600",16.356071472168,16.4182147979736,16.0885715484619,16.1774997711182,334852000,13.9549074172974
"1601",16.1253566741943,16.3535709381104,16.125,16.2407131195068,316948800,14.0094347000122
"1602",16.2089290618896,16.2571430206299,15.7910709381104,15.8521432876587,447118000,13.6742534637451
"1603",15.6842861175537,15.75,15.084285736084,15.3160705566406,741613600,13.2118291854858
"1604",15.1157140731812,15.6374998092651,14.96071434021,15.5207138061523,603204000,13.3883562088013
"1605",15.6803569793701,15.7174997329712,15.393214225769,15.4735708236694,427904400,13.3476915359497
"1606",15.4253568649292,15.9214286804199,15.3607139587402,15.8189287185669,451578400,13.6456022262573
"1607",15.64821434021,15.9099998474121,15.5071430206299,15.7021427154541,456022000,13.5448589324951
"1608",15.8589286804199,16.0125007629395,15.6507139205933,15.7624998092651,443038400,13.5969247817993
"1609",15.5696430206299,15.9342861175537,15.563928604126,15.790714263916,353021200,13.6212587356567
"1610",15.7446432113647,15.916428565979,15.7271432876587,15.89821434021,276166800,13.7139921188354
"1611",16.0678577423096,16.1110706329346,15.7446432113647,15.7657136917114,386145200,13.5996980667114
"1612",15.7142858505249,15.9821434020996,15.6928567886353,15.8910713195801,330576400,13.7078294754028
"1613",15.9160709381104,16.2321434020996,15.8753566741943,16.127857208252,353519600,13.9120845794678
"1614",16.1607131958008,16.3250007629395,16.0535717010498,16.0617866516113,384302800,13.855094909668
"1615",16.0974998474121,16.1557140350342,15.8028573989868,16.0971431732178,372352400,13.8855905532837
"1616",16.1864280700684,16.229642868042,15.978214263916,16.0467853546143,292728800,13.84215259552
"1617",15.9160709381104,16.0971431732178,15.8467855453491,15.896785736084,290589600,13.7127637863159
"1618",15.9096431732178,15.9642858505249,15.5017862319946,15.6592855453491,416934000,13.5078907012939
"1619",15.5892858505249,15.8299999237061,15.4560708999634,15.7789287567139,404535600,13.6110944747925
"1620",15.8832139968872,16.0385704040527,15.6000003814697,15.6746425628662,450153200,13.5211353302002
"1621",15.5621433258057,15.8128566741943,15.4757137298584,15.6285705566406,286112400,13.4813947677612
"1622",15.6964292526245,15.7589292526245,15.4107141494751,15.435357093811,265227200,13.3147258758545
"1623",15.4464292526245,15.6121425628662,15.3125,15.5699996948242,285832400,13.430869102478
"1624",15.5500001907349,15.5817861557007,15.3035707473755,15.3589286804199,271866000,13.2487964630127
"1625",15.4085712432861,15.5607137680054,15.3699998855591,15.4285707473755,259414400,13.308874130249
"1626",15.4128570556641,15.5321426391602,15.3646430969238,15.4203567504883,195025600,13.3017873764038
"1627",15.4071426391602,15.416428565979,15.1071434020996,15.1071434020996,310940000,13.0316095352173
"1628",14.9750003814697,15.2135705947876,14.8275003433228,14.8871431350708,357310800,12.8418312072754
"1629",14.9460706710815,15,14.5749998092651,14.7678565979004,481118400,12.7389335632324
"1630",14.5500001907349,14.5950002670288,14.2160711288452,14.376428604126,480746000,12.4012823104858
"1631",14.4892864227295,14.563928604126,14.2439289093018,14.3796434402466,314162800,12.4040555953979
"1632",14.4250001907349,14.4567861557007,14.1307144165039,14.2167863845825,367724000,12.2635698318481
"1633",14.2589292526245,14.3353567123413,14.0550003051758,14.0635709762573,337246000,12.1314067840576
"1634",13.9771432876587,14.2953567504883,13.8882141113281,14.1617860794067,578516400,12.2161283493042
"1635",14.3817863464355,14.7239294052124,14.3292856216431,14.6149997711182,391053600,12.6070775985718
"1636",14.6414289474487,15.0582141876221,14.6239290237427,14.9460706710815,469865200,12.8926591873169
"1637",15.0307140350342,15.1064291000366,14.9089288711548,15.0285711288452,240928800,12.963828086853
"1638",15.0139293670654,15.1175003051758,14.8339290618896,14.9078569412231,274024800,12.8597011566162
"1639",15.0039291381836,15.0357141494751,14.6660709381104,14.8232135772705,298138400,12.7866849899292
"1640",14.7714290618896,15.125,14.6564292907715,15.0839290618896,352584400,13.0115814208984
"1641",14.9857139587402,15.1714286804199,14.9375,15.0260705947876,281405600,12.9616718292236
"1642",15.105357170105,15.2946434020996,15.0417861938477,15.2603569030762,326292400,13.1637706756592
"1643",15.27321434021,15.3496427536011,15.1217861175537,15.2325000762939,279563200,13.1397399902344
"1644",15.1789293289185,15.4092855453491,15.1714286804199,15.2657136917114,241917200,13.1683893203735
"1645",15.2328567504883,15.3824996948242,15.1489286422729,15.3642864227295,216538000,13.2534208297729
"1646",15.3464288711548,15.4364290237427,15.293571472168,15.3682136535645,198990400,13.2568063735962
"1647",15.4778566360474,15.5310707092285,15.3789291381836,15.4200000762939,218878800,13.3014764785767
"1648",15.4678573608398,15.499285697937,15.1553573608398,15.1767864227295,268721600,13.0916843414307
"1649",15.3378572463989,15.3482141494751,15.1953573226929,15.2253570556641,207796400,13.133581161499
"1650",15.2142858505249,15.248571395874,14.9539289474487,14.9639291763306,369395600,12.9080686569214
"1651",15.6760711669922,15.8782138824463,15.5450000762939,15.7325000762939,591936800,13.5710468292236
"1652",15.7392864227295,15.7642860412598,15.564642906189,15.6607141494751,229493600,13.5091228485107
"1653",15.5464286804199,15.751428604126,15.5121431350708,15.7496433258057,200152400,13.5858325958252
"1654",15.7428569793701,16.0710716247559,15.7214288711548,15.9925003051758,248057600,13.7953252792358
"1655",16.0699996948242,16.3267860412598,16.0439281463623,16.1900005340576,309422400,13.9656896591187
"1656",16.2496433258057,16.3335704803467,16.0510711669922,16.1617851257324,322957600,13.9413537979126
"1657",16.2767868041992,16.3142852783203,16.1878566741943,16.3099994659424,206250800,14.0692052841187
"1658",16.3575000762939,16.5303573608398,16.3092861175537,16.5192852020264,274783600,14.24973487854
